0,0.29630261331008834
1,0.29459780417587794
2,0.29773871430333826
3,0.30984414017021733
4,0.2841636247309054
5,0.28104965527223325
6,0.31982274890014234
7,0.27800250010718336
8,0.306016583025661
9,0.2627671643038017
10,0.2699908354736759
11,0.2993101556396628
12,0.30495425039392554
13,0.2823514222084551
14,0.29280350646949443
15,0.2995819061147195
16,0.296971204183666
17,0.28921116451906387
18,0.311917947956215
19,0.29761292108938264
20,0.3216434167929804
21,0.36757157352778125
22,0.3366138174229874
23,0.28104140689849355
24,0.26218251324083885
25,0.30760527869406806
26,0.26472498633356517
27,0.2919527156037449
28,0.31375196815723977
29,0.2638025444039333
30,0.3349741792177583
31,0.2760554461723088
32,0.26605537547067254
33,0.28499067790078186
34,0.3066048506106259
35,0.3096712833445102
36,0.2477486702894054
37,0.2744065425304569
38,0.25745205380541597
39,0.2936957446214838
40,0.25670389025811974
41,0.34537932550403205
42,0.25116368117765475
43,0.2586617944596448
44,0.27548280247814116
45,0.2920248644514881
46,0.2769023498764048
47,0.26841959514753166
48,0.30551333788081425
49,0.3113163284558146
50,0.27447775396381136
51,0.2817372682495636
52,0.2810181281710997
53,0.3051898631803681
54,0.3102855136308297
55,0.25530580197994135
56,0.24549333594713513
57,0.3429094155589046
58,0.3582765967910537
59,0.34852846978457197
60,0.2951454884460502
61,0.3492123727990587
62,0.2545903704274074
63,0.26482546780383004
64,0.2915063923731078
65,0.2879177245917951
66,0.2962663239071685
67,0.26664219903553715
68,0.2464965697891105
69,0.26134695728451873
70,0.24672313128701315
71,0.2513019684554546
72,0.2481156996809627
73,0.26400526408974506
74,0.26927179284104186
75,0.2751655142162693
76,0.2948592386481999
77,0.2299934120898596
78,0.2869148999782295
79,0.2622541759425396
80,0.2855922276033359
81,0.24529443919461497
82,0.2418903645931543
83,0.27610138083162067
84,0.30266239346810825
85,0.24152633867454165
86,0.23985477994073376
87,0.309829347033398
88,0.2616937964649177
89,0.26367024450641785
90,0.27405681054892245
91,0.2425469620762317
92,0.32276239286753255
93,0.25464412204475406
94,0.29450173898946935
95,0.29129113772993814
96,0.24569549854252123
97,0.2763115925440592
98,0.27575147643172576
99,0.2509906523754555
100,0.2431542677562895
101,0.2568494398577918
102,0.2600158130642488
103,0.25804312966140913
104,0.2335216956965014
105,0.2622587272755616
106,0.25823918008599844
107,0.25717299880290173
108,0.2745528882710756
109,0.2821168409426741
110,0.2670200613903957
111,0.2658273090171903
112,0.2754466489465902
113,0.23422823336341766
114,0.2490623479387142
115,0.2898013769113997
116,0.29951305593804306
117,0.26554943513317303
118,0.29803275719640876
119,0.2599430306532658
120,0.2624844382746359
121,0.253040534178051
122,0.2565695913581143
123,0.264317652497076
124,0.2564341770700199
125,0.2731406341150928
126,0.2667041134380966
127,0.26534620856064617
128,0.24854060982049134
129,0.24557512068702972
130,0.2575125015168745
131,0.26750606467506927
132,0.2677228366464183
133,0.2910731249583707
134,0.2847066610789064
135,0.2716320046822425
136,0.27016996095349655
137,0.2826542761435177
138,0.2782209843645779
139,0.2723890509052443
140,0.31014810555894273
141,0.26126497317463704
142,0.2615226992902408
143,0.26365950889823214
144,0.2752087698612985
145,0.28596439908371474
146,0.27548413639930575
147,0.2750333666233226
148,0.2865504711118412
149,0.28532102016439653
150,0.29702609707727734
151,0.34641078815941506
152,0.3137808467178903
153,0.3182317416190732
154,0.3125832934780584
155,0.3127328806359709
156,0.33012691041133496
157,0.2966528220335907
158,0.33820768476674984
159,0.32070205985343747
160,0.31910848696433547
161,0.3152042444179133
162,0.32018027217942185
163,0.3264142151265895
164,0.31595216634454787
165,0.3167147381098666
166,0.338817198609307
167,0.3079139200742777
168,0.3255848065288097
169,0.3468888098361107
170,0.299610669312637
171,0.3234187471947276
172,0.31889176243568773
173,0.33155264370582554
174,0.3304670549466597
175,0.3089450250018908
176,0.3085579216303713
177,0.33151191417495457
178,0.310543561853949
179,0.3340044101845896
180,0.31855541280183247
181,0.32387289850229145
182,0.32996977876197786
183,0.3359423808879789
184,0.3232436874828065
185,0.24678538361811408
186,0.25845276894946506
187,0.2401141052939357
188,0.2529881681927595
189,0.2519569683942135
190,0.2454209847364481
191,0.24506394341076893
192,0.267516876212626
193,0.24606562018172648
194,0.25685639902333485
195,0.2326045340682085
196,0.2515356961086164
197,0.2573069046159889
198,0.2986624403415117
199,0.25647921753482894
200,0.2581172350437465
201,0.2499164107640666
202,0.23813097872060382
203,0.2311736140657028
204,0.2469345886184614
205,0.26788434666198924
206,0.27289017127422843
207,0.4075202528457552
208,0.2703298110261296
209,0.27004558932397205
210,0.28542298761370416
211,0.24945008704926452
212,0.23757395120332922
213,0.25967425197879357
214,0.2461994873637103
215,0.2668540287081042
216,0.28620765324192876
217,0.26353732609939695
218,0.24181849615978046
219,0.2517358587959573
220,0.2688544486963581
221,0.2656091677495124
222,0.25316259251679035
223,0.25596628867320054
224,0.2368057318355853
225,0.25599168368490044
226,0.2995658603196426
227,0.30705022856125136
